Phase,Day,Date,Video_ID,Arena,Sex,Mark,Session,Camera,Origin,ID,Group,Notes,Phase_1,Phase_2,Phase_3,Phase_4,dist center-point Mean cm,dist center-point Total cm,speed center-point Mean cm/s,speed center-point Total cm/s,dist_stim 0-5cm (Center) / center-point Mean cm,dist_stim 0-5cm (Center) / center-point Total cm,freeze Not Moving / center-point Mean s,freeze Not Moving / center-point Frequency,freeze Not Moving / center-point Cumulative Duration s,freeze Not Moving / center-point Cumulative Duration %,in_det_zone 5-10cm / center-point Frequency,in_det_zone 5-10cm / center-point Cumulative Duration s,in_det_zone 5-10cm / center-point Cumulative Duration %,in_det_zone 0-5cm / center-point Frequency,in_det_zone 0-5cm / center-point Cumulative Duration s,in_det_zone 0-5cm / center-point Cumulative Duration %,in_det_zone 20-25cm / center-point Frequency,in_det_zone 20-25cm / center-point Cumulative Duration s,in_det_zone 20-25cm / center-point Cumulative Duration %,in_det_zone 15-20cm / center-point Frequency,in_det_zone 15-20cm / center-point Cumulative Duration s,in_det_zone 15-20cm / center-point Cumulative Duration %,in_det_zone 30-35cm / center-point Frequency,in_det_zone 30-35cm / center-point Cumulative Duration s,in_det_zone 30-35cm / center-point Cumulative Duration %,in_det_zone 10-15cm / center-point Frequency,in_det_zone 10-15cm / center-point Cumulative Duration s,in_det_zone 10-15cm / center-point Cumulative Duration %,in_det_zone 35-40cm / center-point Frequency,in_det_zone 35-40cm / center-point Cumulative Duration s,in_det_zone 35-40cm / center-point Cumulative Duration %,in_det_zone 25-30cm / center-point Frequency,in_det_zone 25-30cm / center-point Cumulative Duration s,in_det_zone 25-30cm / center-point Cumulative Duration %,in_zone Near / center-point Frequency,in_zone Near / center-point Cumulative Duration s,in_zone Near / center-point Cumulative Duration %,in_zone Middle / center-point Frequency,in_zone Middle / center-point Cumulative Duration s,in_zone Middle / center-point Cumulative Duration %,in_zone Far / center-point Frequency,in_zone Far / center-point Cumulative Duration s,in_zone Far / center-point Cumulative Duration %,risk_3 Arena / center-point Frequency,risk_3 Arena / center-point Cumulative Duration s,risk_3 Arena / center-point Cumulative Duration %,move Moving / center-point Cumulative Duration s
Acclimation,Wednesday,,P,8,male,Ora.Yel,3,2,HA_T2,a7411,Treatment,,Novel,Social,Predator,Aggression,0.314165,706.871,3.92716,8836.11,34.0477,76641.5,0.079998,7,0.559986,0.0274488,0,0,0,0,0,0,0,0,0,0,0,0,12,11.1197,0.545055,0,0,0,12,167.276,8.19936,1,1.67996,0.0823465,0,0,0,0,0,0,1,180.075,8.82676,1,180.075,8.82676,132.237
Acclimation,Friday,,V,6,male,Ora.Yel,10,2,HA_T2,a7411,Treatment,,Aggression,Novel,Predator,Social,0.47006,1057.64,5.8759,13220.8,20.2261,45528.9,-,0,0,0,22,19.9195,0.976394,12,30.6392,1.50184,25,15.4396,0.756803,22,12.7997,0.627402,28,40.559,1.98808,20,12.4797,0.611717,17,32.3192,1.58419,24,15.9196,0.780331,10,58.2385,2.85468,20,39.119,1.9175,11,82.7179,4.05458,1,180.075,8.82676,172.076
Acclimation,Monday,29/07/2019,G,7,male,Ora.Ora,3,2,HA_T1,a7412,Treatment,,Social,Predator,Novel,Aggression,0.721851,1624.17,9.02337,20302.6,22.2574,50101.4,-,0,0,0,32,16.1596,0.792095,16,26.7193,1.3097,29,11.9197,0.584268,31,12.1597,0.596032,38,29.2793,1.43518,33,15.5996,0.764646,22,54.2386,2.65862,31,13.9996,0.686221,17,52.3187,2.5645,31,34.2391,1.6783,15,93.5177,4.58395,1,180.075,8.82676,173.676
Acclimation,Tuesday,,I,1,male,Ora.Ora,9,1,HA_T1,a7412,Treatment,,Aggression,Novel,Social,Predator,0.714397,1603.82,8.93019,20048.3,20.1737,45310.2,-,0,0,0,38,22.3194,1.09403,16,25.6794,1.25872,36,17.6796,0.866599,39,17.4396,0.854835,35,23.5194,1.15285,41,21.0395,1.03129,18,35.0391,1.71751,34,16.9596,0.831307,20,61.6785,3.02329,37,47.5188,2.32923,17,70.4782,3.45463,1,179.676,8.80715,175.436
Acclimation,Friday,,S,3,male,Ora.Ora,4,1,HA_T1,a7412,Treatment,,Aggression,Predator,Social,Novel,0.828261,1863.59,10.3535,23295.4,19.2367,43301.9,-,0,0,0,37,17.9995,0.882284,18,34.0791,1.67046,42,16.9596,0.831307,42,16.1596,0.792095,40,30.3192,1.48616,41,17.6796,0.866599,18,25.3594,1.24304,44,21.5195,1.05482,21,63.9984,3.13701,44,46.2388,2.26649,24,69.8383,3.42326,1,180.075,8.82676,177.116
Acclimation,Tuesday,30/07/2019,F,6,male,_.Ora,5,2,HA_T3,a7414,Treatment,,Predator,Aggression,Novel,Social,0.497408,1119.17,6.21776,13990,18.8542,42440.8,0.13333,3,0.39999,0.0196063,19,11.2797,0.552898,11,68.7183,3.36836,15,6.63983,0.325465,16,5.11987,0.250961,17,8.1598,0.399969,16,5.91985,0.290173,11,68.7183,3.36836,14,5.51986,0.270567,8,84.3179,4.13301,15,14.7196,0.721512,8,81.038,3.97224,1,180.075,8.82676,142.956
Acclimation,Wednesday,,J,2,male,_.Ora,9,1,HA_T3,a7414,Treatment,,Novel,Social,Aggression,Predator,0.489336,1101.01,6.11685,13762.9,13.0746,29431,28.7193,2,57.4386,2.81547,31,37.1191,1.81947,18,15.3596,0.752882,19,9.03977,0.443103,17,7.67981,0.376441,15,19.1195,0.937181,22,75.4381,3.69775,0,0,0,25,16.3196,0.799937,13,123.117,6.03482,23,24.6394,1.20775,11,32.3192,1.58419,1,180.075,8.82676,116.237
Acclimation,Thursday,,U,5,male,_.Ora,5,2,HA_T3,a7414,Treatment,,Aggression,Social,Predator,Novel,0.651278,1465.37,8.14117,18317.6,21.0286,47335.4,0.079998,1,0.079998,0.00392126,29,13.5997,0.666614,15,42.2389,2.07043,28,10.3997,0.509764,29,9.19977,0.450945,39,26.2393,1.28617,29,9.75976,0.478394,23,55.3586,2.71351,29,13.2797,0.650929,15,62.1584,3.04682,28,27.2793,1.33715,14,90.6377,4.44279,1,180.075,8.82676,161.516
Acclimation,Tuesday,30/07/2019,D,4,female,Yel.Yel,8,1,HA_C4,a7418,Control,,Social,Aggression,Novel,Predator,0.594939,1338.61,7.43693,16733.1,15.1653,34137.2,0.079998,2,0.159996,0.00784252,29,13.9197,0.682299,15,77.5181,3.7997,25,10.2397,0.501921,26,9.19977,0.450945,26,14.1596,0.694063,27,12.3997,0.607795,15,33.7592,1.65477,23,8.87978,0.43526,14,99.0375,4.85452,26,27.1993,1.33323,12,53.8387,2.63901,1,180.075,8.82676,157.756
Acclimation,Tuesday,,J,2,female,Yel.Yel,2,1,HA_C4,a7418,Control,,Novel,Social,Aggression,Predator,0.479964,1079.92,5.9997,13499.3,9.14602,20587.7,0.159996,4,0.639984,0.0313701,32,19.5195,0.956788,20,117.437,5.75641,16,5.51986,0.270567,18,6.15985,0.301937,13,8.0798,0.396047,22,8.95978,0.439181,6,9.67976,0.474473,14,4.71988,0.231354,11,143.756,7.04651,17,15.1996,0.74504,7,21.1195,1.03521,1,180.075,8.82676,145.516
Acclimation,Thursday,,U,5,female,Yel.Yel,7,2,HA_C4,a7418,Control,,Aggression,Social,Predator,Novel,0.603889,1358.75,7.5488,16984.8,21.8864,49266.3,0.079998,1,0.079998,0.00392126,22,15.3596,0.752882,12,24.3994,1.19598,28,17.4396,0.854835,25,13.9996,0.686221,42,43.6789,2.14101,22,13.5197,0.662693,27,32.7192,1.6038,30,18.9595,0.929339,12,48.5588,2.38021,27,42.4789,2.08219,15,89.0378,4.36436,1,180.075,8.82676,177.996
Acclimation,Tuesday,30/07/2019,B,2,female,Bro.Whi,8,1,HA_C4,a7438,Control,,Novel,Aggression,Predator,Social,0.00253703,5.70831,0.0317136,71.3557,27.0973,60996,179.995,1,179.995,8.82284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.075,8.82676,0,0,0,0,0,0,1,180.075,8.82676,1,180.075,8.82676,0
Acclimation,Tuesday,,P,8,female,Bro.Whi,2,2,HA_C4,a7438,Control,,Novel,Social,Predator,Aggression,0.66079,1486.78,8.26008,18585.2,24.8907,56028.9,-,0,0,0,19,11.1197,0.545055,9,11.3597,0.556819,31,14.3996,0.705827,23,10.2397,0.501921,54,40.639,1.992,21,12.0797,0.59211,30,57.6786,2.82723,43,22.5594,1.1058,11,31.3592,1.53713,33,34.4791,1.69006,22,114.237,5.59956,1,180.075,8.82676,169.836
Acclimation,Thursday,,R,2,female,Bro.Whi,7,1,HA_C4,a7438,Control,,Novel,Predator,Social,Aggression,0.737777,1660,9.22244,20750.5,13.7049,30849.7,-,0,0,0,34,14.7996,0.725433,18,87.7578,4.30162,30,10.3997,0.509764,32,10.7197,0.525449,31,18.7995,0.921496,33,11.5197,0.564662,16,13.9197,0.682299,30,12.1597,0.596032,18,109.917,5.38781,32,29.1993,1.43126,15,40.959,2.00769,1,180.075,8.82676,170.876
Acclimation,Tuesday,30/07/2019,E,5,female,Bro.Ora,9,2,HA_T4,a7439,Treatment,,Social,Predator,Aggression,Novel,0.639276,1438.37,7.99115,17980.1,30.742,69200.3,0.079998,3,0.239994,0.0117638,0,0,0,0,0,0,12,10.6397,0.521528,2,1.67996,0.0823465,64,87.8378,4.30554,0,0,0,50,62.3984,3.05858,24,17.5196,0.858756,0,0,0,8,15.5996,0.764646,9,164.476,8.06211,1,180.075,8.82676,171.596
Acclimation,Tuesday,,N,6,female,Bro.Ora,3,2,HA_T4,a7439,Treatment,,Novel,Predator,Aggression,Social,0.681972,1534.44,8.52486,19180.9,21.0729,47435.1,0.079998,1,0.079998,0.00392126,25,12.4797,0.611717,14,45.7589,2.24296,26,8.95978,0.439181,25,9.67976,0.474473,32,20.4795,1.00384,24,10.7997,0.52937,19,61.9984,3.03898,26,9.91975,0.486236,13,64.8784,3.18014,26,25.9993,1.27441,13,89.1978,4.37221,1,180.075,8.82676,170.876
Acclimation,Thursday,,R,2,female,Bro.Ora,9,1,HA_T4,a7439,Treatment,,Novel,Predator,Social,Aggression,0.0429003,96.5258,0.536268,1206.6,3.10993,7000.46,46.1855,3,138.557,6.79162,3,3.43991,0.168614,3,173.356,8.49737,0,0,0,1,1.11997,0.0548977,0,0,0,2,2.15995,0.105874,0,0,0,0,0,0,2,178.636,8.75618,1,1.43996,0.0705827,0,0,0,1,180.075,8.82676,9.43976
Acclimation,Tuesday,30/07/2019,A,1,female,_.Blu,5,1,HA_T3,a7459,Treatment,,Social,Novel,Aggression,Predator,0.522063,1174.64,6.52594,14683.4,11.4517,25777.8,0.079998,3,0.239994,0.0117638,42,36.4791,1.7881,19,43.4389,2.12924,28,18.3195,0.897969,46,37.5991,1.84299,4,3.19992,0.15685,49,35.1991,1.72535,1,0.719982,0.0352913,10,5.11987,0.250961,24,103.517,5.07411,29,70.3982,3.45071,5,6.15985,0.301937,1,180.075,8.82676,163.356
Acclimation,Wednesday,,K,3,female,_.Blu,10,1,HA_T3,a7459,Treatment,,Predator,Social,Aggression,Novel,0.386853,870.42,4.83579,10880.5,19.4683,43823.1,1.15997,2,2.31994,0.113717,15,28.3193,1.38813,6,31.1192,1.52537,16,10.5597,0.517606,15,14.1596,0.694063,21,15.1196,0.741118,16,19.0395,0.93326,12,51.9187,2.5449,18,9.83975,0.482315,7,75.2781,3.68991,15,31.5192,1.54498,8,73.2782,3.59188,1,180.075,8.82676,123.757
Acclimation,Thursday,,Q,1,female,_.Blu,4,1,HA_T3,a7459,Treatment,,Aggression,Predator,Novel,Social,0.230576,518.797,2.88227,6485.12,33.2151,74767.2,0.199995,4,0.79998,0.0392126,0,0,0,0,0,0,1,1.43996,0.0705827,0,0,0,29,42.9589,2.10572,0,0,0,26,130.557,6.3995,4,5.11987,0.250961,0,0,0,3,3.03992,0.149008,4,177.036,8.67775,1,180.075,8.82676,118.237
Acclimation,Monday,29/07/2019,B,2,male,Blu.Bla,11,1,HA_T2,a7461,Treatment,"RE-RUN, Covers fell down towards end, may exclude",Novel,Aggression,Predator,Social,0.707546,1591.98,8.84454,19900.2,20.2161,45506.4,0.079998,3,0.239994,0.0117638,35,14.3996,0.705827,19,45.0389,2.20767,36,13.1997,0.647008,36,10.5597,0.517606,42,25.1994,1.2352,34,11.5197,0.564662,24,46.7188,2.29002,36,13.4397,0.658772,18,67.3583,3.3017,34,31.4392,1.54106,17,81.278,3.984,1,180.075,8.82676,164.316
Acclimation,Wednesday,,O,7,male,Blu.Bla,4,2,HA_T2,a7461,Treatment,,Predator,Novel,Aggression,Social,0.87381,1966.07,10.9229,24576.5,16.439,37004.1,-,0,0,0,49,21.9195,1.07443,26,52.7987,2.58803,39,13.6797,0.670536,41,12.6397,0.619559,41,21.3595,1.04698,44,19.6795,0.96463,21,24.9594,1.22343,39,13.0397,0.639166,24,87.8378,4.30554,43,37.5191,1.83907,19,54.7186,2.68214,1,180.075,8.82676,177.116
Acclimation,Friday,,X,8,male,Blu.Bla,9,2,HA_T2,a7461,Treatment,,Predator,Social,Novel,Aggression,0.733037,1649.33,9.16319,20617.2,17.1098,38514.1,0.079998,1,0.079998,0.00392126,39,16.7196,0.819544,21,56.8786,2.78802,39,14.1596,0.694063,37,12.5597,0.615638,40,28.3193,1.38813,36,11.9197,0.584268,19,21.9994,1.07835,41,17.5196,0.858756,18,81.278,3.984,39,36.4791,1.7881,21,62.3184,3.05466,1,180.075,8.82676,165.676
Acclimation,Tuesday,30/07/2019,F,6,male,Red.Blu,1,2,HA_C3,a7466,Control,,Predator,Aggression,Novel,Social,0.625926,1408.33,7.82427,17604.6,28.0527,63146.6,2.15995,2,4.31989,0.211748,9,6.71983,0.329386,3,1.99995,0.0980315,25,10.3197,0.505843,21,12.3997,0.607795,41,33.8392,1.65869,14,7.59981,0.37252,23,88.7178,4.34868,31,18.4795,0.905811,8,13.7597,0.674457,21,28.7193,1.40773,14,137.597,6.74457,1,180.075,8.82676,162.796
Acclimation,Wednesday,,L,4,male,Red.Blu,7,1,HA_C3,a7466,Control,,Aggression,Social,Novel,Predator,0.555644,1250.2,6.94573,15627.9,22.5254,50704.8,0.879978,3,2.63993,0.129402,17,8.0798,0.396047,9,30.2392,1.48224,23,11.9997,0.588189,16,6.39984,0.313701,57,59.8385,2.9331,15,6.79983,0.333307,32,32.3992,1.58811,38,24.3194,1.19206,9,42.3189,2.07435,28,28.8793,1.41558,19,108.877,5.33684,1,180.075,8.82676,164.476
Acclimation,Thursday,,T,4,male,Red.Blu,1,1,HA_C3,a7466,Control,,Predator,Aggression,Social,Novel,0.743329,1672.49,9.29185,20906.7,19.8579,44700.1,4.23989,3,12.7197,0.623481,42,22.2394,1.09011,20,23.1194,1.13324,46,19.9995,0.980315,44,19.1195,0.937181,28,26.1593,1.28225,45,16.8796,0.827386,6,18.3195,0.897969,47,34.2391,1.6783,24,56.6386,2.77625,49,63.3584,3.10564,25,60.0785,2.94487,1,180.075,8.82676,144.956
Acclimation,Monday,29/07/2019,F,6,male,Red.Red,3,2,HA_T1,a7468,Treatment,,Predator,Aggression,Novel,Social,0.511983,1151.96,6.39994,14399.9,18.0676,40670.1,35.3591,1,35.3591,1.7332,34,32.6392,1.59987,18,26.5593,1.30186,24,13.2797,0.650929,26,11.8397,0.580347,21,60.0785,2.94487,31,19.1195,0.937181,7,4.71988,0.231354,26,11.8397,0.580347,16,72.3982,3.54874,28,34.2391,1.6783,13,73.4382,3.59972,1,180.075,8.82676,131.837
Acclimation,Tuesday,,P,8,male,Red.Red,10,2,HA_T1,a7468,Treatment,,Novel,Social,Predator,Aggression,0.403683,908.288,5.04617,11353.9,15.2874,34412,0.0999975,4,0.39999,0.0196063,21,14.6396,0.717591,12,73.8382,3.61932,20,13.6797,0.670536,17,9.67976,0.474473,20,19.0395,0.93326,18,16.7996,0.823465,9,16.0796,0.788173,22,16.3196,0.799937,10,100.157,4.90942,20,33.7592,1.65477,11,46.1588,2.26257,1,180.075,8.82676,157.196
Acclimation,Friday,,V,6,male,Red.Red,5,2,HA_T1,a7468,Treatment,,Aggression,Novel,Predator,Social,0.464573,1045.29,5.80731,13066.5,22.9904,51751.4,0.079998,1,0.079998,0.00392126,20,15.4396,0.756803,12,21.3595,1.04698,26,20.1595,0.988158,22,10.3997,0.509764,39,41.679,2.04298,17,9.35977,0.458788,25,41.759,2.0469,27,19.9195,0.976394,9,42.4789,2.08219,24,40.719,1.99592,15,96.8776,4.74865,1,180.075,8.82676,164.156
Acclimation,Monday,29/07/2019,B,2,male,Red.Bro,7,1,HA_C2,a7474,Control,,Novel,Aggression,Predator,Social,0.734547,1652.73,9.18207,20659.6,15.6964,35332.5,0.079998,1,0.079998,0.00392126,51,30.3992,1.49008,34,55.6786,2.7292,30,9.75976,0.478394,29,12.1597,0.596032,35,26.2393,1.28617,32,11.1197,0.545055,16,20.9595,1.02737,35,13.7597,0.674457,16,93.7577,4.59572,31,28.4793,1.39597,15,57.8386,2.83507,1,180.075,8.82676,168.556
Acclimation,Wednesday,,J,2,male,Red.Bro,1,1,HA_C2,a7474,Control,,Novel,Social,Aggression,Predator,0.704763,1585.72,8.80975,19821.9,10.432,23482.5,0.079998,1,0.079998,0.00392126,51,25.5994,1.2548,27,97.1976,4.76433,29,9.75976,0.478394,32,8.23979,0.40389,19,11.5997,0.568583,41,14.3996,0.705827,7,4.71988,0.231354,26,8.55979,0.419575,18,132.797,6.50929,30,25.1994,1.2352,13,22.0794,1.08227,1,180.075,8.82676,169.596
Acclimation,Friday,,W,7,male,Red.Bro,6,2,HA_C2,a7474,Control,,Predator,Novel,Social,Aggression,0.783125,1759.68,9.78931,21996.6,24.503,55107.3,0.079998,2,0.159996,0.00784252,33,12.4797,0.611717,18,23.1994,1.13717,36,12.0797,0.59211,33,10.0797,0.494079,59,45.1989,2.21551,30,9.75976,0.478394,38,53.5987,2.62724,38,13.6797,0.670536,15,42.1589,2.0665,33,29.5193,1.44695,18,108.397,5.31331,1,180.075,8.82676,171.116
Acclimation,Monday,29/07/2019,E,5,male,Yel._,2,2,HA_C1,a7475,Control,,Social,Predator,Aggression,Novel,0.714744,1608.17,8.93453,20102.7,22.5033,50654.9,0.079998,1,0.079998,0.00392126,38,14.2396,0.697984,20,35.6791,1.74888,31,10.0797,0.494079,29,7.11982,0.348992,41,27.6793,1.35676,33,9.91975,0.486236,23,60.9585,2.988,35,14.3996,0.705827,15,57.0386,2.79586,33,24.5594,1.20383,19,98.4775,4.82707,1,180.075,8.82676,167.196
Acclimation,Tuesday,,J,2,male,Yel._,6,1,HA_C1,a7475,Control,,Novel,Social,Aggression,Predator,0.577785,1300.02,7.22249,16250.6,15.7201,35386,-,0,0,0,35,22.9594,1.1254,19,56.5586,2.77233,26,10.4797,0.513685,24,9.43976,0.462709,24,31.1192,1.52537,28,15.1996,0.74504,9,17.2796,0.846992,29,17.0396,0.835229,15,89.4378,4.38397,29,29.2793,1.43518,14,61.3585,3.00761,1,180.075,8.82676,173.596
Acclimation,Friday,,Q,1,male,Yel._,3,1,HA_C1,a7475,Control,,Aggression,Predator,Novel,Social,0.781785,1759.02,9.77256,21988.3,12.7584,28719.2,1.83995,1,1.83995,0.090189,54,29.2793,1.43518,32,67.5983,3.31347,43,13.6797,0.670536,44,13.5197,0.662693,22,19.2795,0.945024,44,16.1596,0.792095,4,2.47994,0.121559,39,18.0795,0.886205,22,107.997,5.2937,43,37.4391,1.83515,21,34.6391,1.69791,1,180.075,8.82676,166.556
Acclimation,Tuesday,30/07/2019,E,5,female,Ora.Yel,5,2,HA_T3,a7484,Treatment,,Social,Predator,Aggression,Novel,0.668333,1503.75,8.35437,18797.3,16.6722,37529.2,-,0,0,0,45,34.1591,1.67438,27,52.5587,2.57627,18,4.47989,0.219591,22,7.27982,0.356835,31,23.9194,1.17246,31,14.6396,0.717591,20,36.2391,1.77633,21,6.79983,0.333307,14,97.0376,4.75649,24,17.5996,0.862677,10,65.4384,3.20759,1,180.075,8.82676,169.676
Acclimation,Wednesday,,L,4,female,Ora.Yel,9,1,HA_T3,a7484,Treatment,,Aggression,Social,Novel,Predator,0.564064,1269.14,7.05097,15864.7,12.0931,27221.5,0.079998,2,0.159996,0.00784252,36,18.6395,0.913654,25,102.317,5.01529,21,6.87983,0.337228,22,5.59986,0.274488,19,19.3595,0.948945,23,7.8398,0.384284,9,10.9597,0.537213,20,8.47979,0.415654,12,126.477,6.19951,22,17.6796,0.866599,11,35.9191,1.76065,1,180.075,8.82676,157.276
Acclimation,Thursday,,U,5,female,Ora.Yel,3,2,HA_T3,a7484,Treatment,,Aggression,Social,Predator,Novel,0.468611,1054.38,5.85779,13180,13.4469,30269,13.4797,4,53.9187,2.64293,32,57.5186,2.81939,22,63.5184,3.11348,18,5.43986,0.266646,17,3.75991,0.184299,18,25.5994,1.2548,19,5.83985,0.286252,7,8.63978,0.423496,20,9.75976,0.478394,10,124.797,6.11717,20,13.4397,0.658772,10,41.839,2.05082,1,180.075,8.82676,109.437
Acclimation,Monday,29/07/2019,D,4,female,Ora.Ora,6,1,HA_C2,a7486,Control,,Social,Aggression,Novel,Predator,0.628823,1414.85,7.86048,17686.1,18.3069,41208.9,0.159996,1,0.159996,0.00784252,31,17.4396,0.854835,18,57.6786,2.82723,28,10.7997,0.52937,27,9.99975,0.490158,27,20.4795,1.00384,26,10.1597,0.498,13,39.279,1.92534,28,14.2396,0.697984,13,81.518,3.99577,29,29.1993,1.43126,16,69.3583,3.39973,1,180.075,8.82676,164.076
Acclimation,Wednesday,,I,1,female,Ora.Ora,3,1,HA_C2,a7486,Control,,Aggression,Novel,Social,Predator,0.756689,1702.55,9.45885,21282.4,20.1909,45449.8,8.23979,1,8.23979,0.40389,43,19.5995,0.960709,21,19.8395,0.972473,48,17.6796,0.866599,46,14.6396,0.717591,46,55.4386,2.71743,44,17.6796,0.866599,19,10.4797,0.513685,52,24.7194,1.21167,23,51.4387,2.52137,48,46.3988,2.27433,26,82.2379,4.03106,1,180.075,8.82676,167.276
Acclimation,Friday,,R,2,female,Ora.Ora,8,1,HA_C2,a7486,Control,,Novel,Predator,Social,Aggression,0.539551,1212.37,6.74456,15155,14.7024,33050.9,21.7595,3,65.2784,3.19975,33,43.3589,2.12532,16,51.9187,2.5449,34,10.7997,0.52937,33,9.35977,0.458788,21,24.5594,1.20383,33,9.35977,0.458788,2,0.79998,0.0392126,37,29.6793,1.45479,16,101.597,4.98,34,27.5193,1.34891,19,50.7187,2.48608,1,179.836,8.81499,103.837
Acclimation,Tuesday,30/07/2019,C,3,male,Ora.Gre,6,1,HA_C4,a7492,Control,,Social,Aggression,Predator,Novel,0.528937,1190.11,6.61188,14876.7,14.2357,32044.6,3.64791,5,18.2395,0.894048,34,21.1195,1.03521,19,75.5981,3.70559,19,8.87978,0.43526,21,9.75976,0.478394,15,29.9992,1.47047,25,15.2796,0.748961,8,10.3197,0.505843,16,9.11977,0.447024,12,108.397,5.31331,22,25.4394,1.24696,10,46.2388,2.26649,1,180.075,8.82676,145.276
Acclimation,Tuesday,,I,1,male,Ora.Gre,1,1,HA_C4,a7492,Control,,Aggression,Novel,Social,Predator,0.620909,1397.05,7.76156,17463.5,27.3194,61496,0.079998,3,0.239994,0.0117638,22,7.9198,0.388205,11,17.7596,0.87052,26,10.1597,0.498,23,7.03982,0.345071,33,23.1994,1.13717,22,6.63983,0.325465,20,95.7576,4.69375,28,11.5997,0.568583,11,29.7593,1.45871,25,23.6794,1.16069,15,126.637,6.20736,1,180.075,8.82676,159.676
Acclimation,Thursday,,R,2,male,Ora.Gre,6,1,HA_C4,a7492,Control,,Novel,Predator,Social,Aggression,0.584481,1315.08,7.30619,16438.9,18.3562,41319.7,0.319992,1,0.319992,0.015685,26,20.7995,1.01953,13,41.599,2.03906,28,13.5997,0.666614,29,12.3197,0.603874,32,33.1992,1.62732,28,14.3196,0.701906,16,27.4393,1.34499,29,16.7996,0.823465,14,71.2782,3.49384,29,36.9591,1.81162,16,71.8382,3.52129,1,180.075,8.82676,163.756
Acclimation,Tuesday,30/07/2019,B,2,female,Red.Red,2,1,HA_C3,a7497,Control,,Novel,Aggression,Predator,Social,0.562133,1264.8,7.02684,15810.4,18.7029,42100.2,-,0,0,0,33,25.0394,1.22735,17,32.8792,1.61164,24,11.5997,0.568583,25,12.5597,0.615638,36,36.1591,1.77241,30,17.5996,0.862677,19,26.3193,1.29009,30,17.9196,0.878362,17,69.5183,3.40758,29,34.8791,1.70967,13,75.6781,3.70951,1,180.075,8.82676,167.356
Acclimation,Wednesday,,I,1,female,Red.Red,8,1,HA_C3,a7497,Control,,Aggression,Novel,Social,Predator,0.539591,1214.08,6.74506,15176.4,26.9396,60641,0.106664,3,0.319992,0.015685,14,7.8398,0.384284,7,12.1597,0.596032,25,14.6396,0.717591,20,9.43976,0.462709,36,27.0393,1.32539,16,7.8398,0.384284,19,84.9579,4.16438,31,16.1596,0.792095,8,24.8794,1.21951,22,32.3992,1.58811,15,122.797,6.01914,1,180.075,8.82676,157.356
Acclimation,Thursday,,Q,1,female,Red.Red,2,1,HA_C3,a7497,Control,,Aggression,Predator,Novel,Social,0.55306,1244.38,6.91342,15555.2,16.8289,37881.8,0.239994,1,0.239994,0.0117638,28,17.6796,0.866599,15,50.8787,2.49392,28,18.8795,0.925418,27,12.3197,0.603874,31,28.1593,1.38028,26,13.0397,0.639166,15,17.9196,0.878362,30,21.1995,1.03913,13,76.1581,3.73304,28,43.4389,2.12924,15,60.4785,2.96447,1,180.075,8.82676,152.396
Acclimation,Monday,29/07/2019,D,4,female,Ora.Pin,1,1,HA_C1,a7498,Control,,Social,Aggression,Novel,Predator,0.80016,1800.36,10.0023,22505.1,20.5046,46155.9,-,0,0,0,18,9.19977,0.450945,11,19.4395,0.952866,72,34.7191,1.70183,55,22.9594,1.1254,41,31.6792,1.55282,29,15.6796,0.768567,12,10.4797,0.513685,68,35.9191,1.76065,15,37.0391,1.81554,51,77.3581,3.79186,37,65.6784,3.21936,1,180.075,8.82676,174.156
Acclimation,Tuesday,,L,4,female,Ora.Pin,7,1,HA_C1,a7498,Control,,Aggression,Social,Novel,Predator,0.44741,1006.67,5.59276,12583.7,19.9755,44964.9,1.19997,3,3.59991,0.176457,18,16.7996,0.823465,8,21.2795,1.04306,30,21.8395,1.0705,25,14.7996,0.725433,23,35.1191,1.72143,20,13.6797,0.670536,10,10.7997,0.52937,28,45.7589,2.24296,10,47.5188,2.32923,23,50.9587,2.49784,13,81.598,3.99969,1,180.075,8.82676,149.036
Acclimation,Friday,,S,3,female,Ora.Pin,1,1,HA_C1,a7498,Control,,Aggression,Predator,Social,Novel,0.650467,1460.3,8.13105,18254.2,15.6873,35249.4,0.079998,1,0.079998,0.00392126,33,15.8396,0.77641,19,75.4381,3.69775,20,5.91985,0.290173,22,8.31979,0.407811,32,19.3595,0.948945,26,9.43976,0.462709,17,34.7191,1.70183,26,10.7997,0.52937,13,97.9975,4.80354,24,20.6395,1.01169,12,61.1985,2.99976,1,179.836,8.81499,164.076
Acclimation,Monday,29/07/2019,C,3,female,_.Pin,6,1,HA_C2,a7549,Control,,Social,Aggression,Predator,Novel,0.562407,1265.42,7.03026,15818.1,17.5088,39412.2,0.119997,2,0.239994,0.0117638,29,13.7597,0.674457,18,65.7584,3.22328,21,10.2397,0.501921,21,8.87978,0.43526,29,18.1595,0.890126,22,10.0797,0.494079,15,41.119,2.01553,25,12.0797,0.59211,12,86.2378,4.22712,22,25.3594,1.24304,11,68.4783,3.3566,1,180.075,8.82676,164.796
