Time,Day,Date,Video,Arena,Sex,Mark,Session,Camera,Tank,Group,Fish_ID,Notes,Phase1,Phase2,Phase3,Phase4,tot_dist,mean_speed,mean_dist_05,tot_dist_05,freeze_dur,zone_510_dur,zone_05_dur,zone_2025_dur,zone_1520_dur,zone_3035_dur,zone_1015_dur,zone_3540_dur,zone_2530_dur,zone_near_dur,zone_middle_dur,zone_far_dur,arena_dur,moving_dur
27-30,Wednesday,21/08/2019,L,4,male,Pur.Blu,3,1,HA_C2,Control,a7163,,Aggression,Social,Novel,Predator,1487.5,8.26409,10.4242,23454.5,1.67996,27.9993,100.077,7.19982,7.19982,16.7996,9.75976,1.59996,9.35977,134.637,20.4795,24.8794,179.995,153.196
27-30,Wednesday,21/08/2019,L,4,female,Pur.Pur,4,1,HA_T2,Treatment,a6932,,Aggression,Social,Novel,Predator,444.477,2.46938,27.9078,62792.6,55.2786,4.0799,16.1596,0.319992,0.39999,92.7977,3.03992,55.4386,7.75981,22.1594,2.55994,155.276,179.995,87.1178
27-30,Wednesday,21/08/2019,L,4,male,Gre.Whi,5,1,HA_T2,Treatment,a6833,,Aggression,Social,Novel,Predator,1574.95,8.74992,23.6876,53297.1,0.079998,15.4396,6.31984,18.7995,12.8797,42.7989,16.5596,42.4789,24.7194,32.5592,43.7589,103.677,179.995,171.116
27-30,Wednesday,21/08/2019,L,4,male,Pur._,6,1,HA_C3,Control,a7730,,Aggression,Social,Novel,Predator,1590.47,8.83617,22.0495,49611.4,3.51991,12.4797,3.59991,27.5993,17.4396,41.919,17.7596,6.55984,52.6387,26.9593,72.0782,80.958,179.995,151.276
27-30,Wednesday,21/08/2019,L,4,male,Red.Blu,7,1,HA_C3,Control,a7466,,Aggression,Social,Novel,Predator,567.305,3.15177,29.2653,65846.8,64.1584,0,0,9.11977,3.51991,124.477,0,18.7995,24.0794,0,17.2796,162.716,179.995,83.0379
27-30,Wednesday,21/08/2019,L,4,male,Whi.Ora,8,1,HA_C3,Control,a7264,,Aggression,Social,Novel,Predator,1298.68,7.21505,15.8076,35567.1,0.079998,29.9193,41.359,13.8397,19.1995,26.7193,23.3594,13.5197,12.0797,86.9578,44.2389,48.7988,179.995,176.556
27-30,Wednesday,21/08/2019,L,4,female,Ora.Yel,9,1,HA_T3,Treatment,a7484,,Aggression,Social,Novel,Predator,1811.31,10.0631,13.9427,31371,0,27.5193,61.8385,10.7997,11.3597,38.479,13.6797,1.59996,14.7196,99.7575,29.7593,50.4787,179.995,176.316
27-30,Wednesday,21/08/2019,L,4,female,Pur.Gre,10,1,HA_T3,Treatment,a7160,,Aggression,Social,Novel,Predator,950.53,5.28085,14.4098,32422.2,76.7981,13.9996,106.637,1.99995,1.99995,47.3588,2.79993,2.63993,2.55994,122.797,5.35987,51.8387,179.995,92.1577
6-Sep,Tuesday,20/08/2019,M,5,female,Whi.Pur,1,2,HA_C4,Control,a7259,,Social,Novel,Predator,Aggression,896.482,5.00505,7.45721,16711.6,1.67996,12.7997,152.076,2.23994,2.55994,3.03992,4.63988,0.639984,1.75996,167.996,6.79983,4.95988,179.756,123.437
6-Sep,Tuesday,20/08/2019,M,5,male,Yel.Pin,2,2,HA_C4,Control,a8066,,Social,Novel,Predator,Aggression,425.761,2.3654,4.40366,9908.24,4.55989,2.71993,174.076,1.03997,0.879978,0,1.27997,0,0,177.596,2.39994,0,179.995,78.718
6-Sep,Tuesday,20/08/2019,M,5,male,Bro.Yel,3,2,HA_T4,Treatment,a7728,,Social,Novel,Predator,Aggression,1534.61,8.5258,11.3832,25612.3,0,22.3994,89.6778,8.39979,11.5197,13.3597,11.5197,14.7196,8.39979,119.677,26.3193,33.9992,179.995,169.596
6-Sep,Tuesday,20/08/2019,M,5,female,Bla.Gre,4,2,HA_T4,Treatment,a7608,,Social,Novel,Predator,Aggression,1333.61,7.40915,11.0533,24870,0.159996,18.8795,96.6376,12.7197,10.6397,12.7997,11.7597,5.91985,10.6397,123.277,31.0392,25.6794,179.995,168.076
6-Sep,Tuesday,20/08/2019,M,5,male,Gre.Gre,5,2,HA_T4,Treatment,a6869,,Social,Novel,Predator,Aggression,795.551,4.41984,7.93019,17842.9,0.79998,25.1994,119.677,3.67991,6.39984,5.83985,7.35982,7.11982,4.71988,149.996,13.8397,16.1596,179.995,158.556
6-Sep,Tuesday,20/08/2019,M,5,male,Ora.Bro,6,2,HA_C1,Control,a7152,,Social,Novel,Predator,Aggression,808.544,4.49203,4.37124,9835.28,0.479988,14.6396,154.636,1.99995,1.67996,1.75996,3.11992,0,2.15995,171.756,5.27987,2.95993,179.995,145.356
6-Sep,Tuesday,20/08/2019,M,5,male,Ora.Bla,7,2,HA_C1,Control,a7403,,Social,Novel,Predator,Aggression,525.121,2.91741,3.66482,8245.85,0.959976,0.39999,179.196,0,0.079998,0,0.319992,0,0,179.756,0.239994,0,179.995,123.757
6-Sep,Tuesday,20/08/2019,M,5,female,_.Pur,8,2,HA_T1,Treatment,a6825,,Social,Novel,Predator,Aggression,664.157,3.68985,4.28647,9644.55,0.79998,5.43986,169.196,0.319992,0.239994,1.11997,1.99995,1.27997,0.39999,176.556,0.79998,2.63993,179.995,138.397
6-Sep,Tuesday,20/08/2019,M,5,female,Pin.Pin,9,2,HA_T1,Treatment,a7550,,Social,Novel,Predator,Aggression,634.363,3.52433,4.75014,10687.8,4.0799,11.0397,165.676,0.159996,0.159996,1.03997,0.159996,1.43996,0.319992,176.796,0.479988,2.71993,179.995,135.437
6-Sep,Tuesday,20/08/2019,M,5,male,Pin.Bro,10,2,HA_T1,Treatment,a7191,,Social,Novel,Predator,Aggression,1191.92,6.62194,13.0582,29381,0,21.1995,80.718,11.7597,9.43976,26.6393,11.5997,4.23989,14.3996,109.197,30.3192,40.479,179.995,171.036
6-Sep,Wednesday,21/08/2019,M,5,female,_._,1,2,HA_C2,Control,a7658,,Social,Novel,Predator,Aggression,810.771,4.5044,5.73322,12899.7,0.239994,3.51991,162.476,2.15995,3.35992,2.87993,2.95993,0.239994,2.39994,167.516,7.67981,4.79988,179.995,135.677
6-Sep,Wednesday,21/08/2019,M,5,male,Ora.Pin,2,2,HA_C2,Control,a7408,,Social,Novel,Predator,Aggression,698.134,3.87862,4.87411,10966.8,0.559986,6.71983,169.756,0.39999,0.479988,0.719982,1.19997,0,0.719982,177.596,1.19997,1.19997,179.995,135.517
6-Sep,Wednesday,21/08/2019,M,5,male,Bla.Bro,3,2,HA_T2,Treatment,a7142,,Social,Novel,Predator,Aggression,1273.71,7.07637,9.06094,20387.1,7.51981,35.8391,97.5976,9.27977,7.8398,4.95988,14.6396,0.479988,9.35977,143.836,24.3194,11.8397,179.995,149.596
6-Sep,Wednesday,21/08/2019,M,5,male,Bro.Blu,4,2,HA_T2,Treatment,a7251,,Social,Novel,Predator,Aggression,1222.68,6.79285,8.18439,18414.9,0,22.8794,109.517,9.91975,7.9998,6.07985,11.2797,1.75996,10.5597,140.156,24.7194,15.1196,179.995,165.916
6-Sep,Wednesday,21/08/2019,M,5,female,Whi._,5,2,HA_T2,Treatment,a8050,,Social,Novel,Predator,Aggression,1066.15,5.9232,7.65311,17219.5,0.239994,12.3197,135.597,4.79988,5.75986,7.8398,6.71983,0.479988,6.47984,152.476,14.5596,12.9597,179.995,160.076
6-Sep,Wednesday,21/08/2019,M,5,female,Whi.Pin,6,2,HA_C3,Control,a7232,,Social,Novel,Predator,Aggression,378.112,2.10068,5.11205,11502.1,3.9199,0.239994,166.956,0.239994,0.159996,5.11987,0.239994,6.71983,0.319992,167.356,0.559986,12.0797,179.995,76.3981
6-Sep,Wednesday,21/08/2019,M,5,female,Red.Pur,7,2,HA_C3,Control,a7093,,Social,Novel,Predator,Aggression,319.942,1.7775,5.02224,11300,5.03987,1.43996,176.236,0,0.719982,0,1.59996,0,0,178.476,1.51996,0,179.995,58.4785
6-Sep,Wednesday,21/08/2019,M,5,male,Pin.Pur,8,2,HA_T3,Treatment,a6842,,Social,Novel,Predator,Aggression,873.952,4.85541,6.52706,14685.9,13.0397,21.9195,147.996,1.99995,1.19997,3.27992,2.55994,0,1.03997,171.916,3.9999,4.0799,179.995,134.637
6-Sep,Wednesday,21/08/2019,M,5,male,_.Whi,9,2,HA_T3,Treatment,a8070,,Social,Novel,Predator,Aggression,14.2222,0.0790142,35.0731,78914.5,162.956,0,0,0,0,0,0,179.995,0,0,0,179.995,179.995,0
6-Sep,Wednesday,21/08/2019,M,5,male,Yel.Pin,10,2,HA_T3,Treatment,a6996,,Social,Novel,Predator,Aggression,1106.49,6.14733,10.3418,23269,15.9996,33.1192,92.2377,12.6397,5.59986,11.1997,12.7997,2.79993,9.59976,135.277,27.1193,17.5996,179.995,145.516
13-16,Tuesday,20/08/2019,M,5,female,Whi.Pur,1,2,HA_C4,Control,a7259,,Social,Novel,Predator,Aggression,1865.15,10.4598,15.6704,34992.1,0.079998,32.5592,46.8788,14.7196,14.8796,28.0793,21.0395,3.67991,17.7596,93.2777,42.4789,43.8389,179.596,168.956
13-16,Tuesday,20/08/2019,M,5,male,Yel.Pin,2,2,HA_C4,Control,a8066,,Social,Novel,Predator,Aggression,1887.66,10.4873,20.9149,47058.5,4.31989,18.9595,12.0797,24.3994,18.2395,43.5189,20.5595,10.2397,31.9992,43.1989,60.4785,76.3181,179.995,173.756
13-16,Tuesday,20/08/2019,M,5,male,Bro.Yel,3,2,HA_T4,Treatment,a7728,,Social,Novel,Predator,Aggression,1453.19,8.08065,22.2658,50075.9,0.079998,23.3594,19.2795,15.1996,12.3997,34.7991,14.5596,44.3989,15.9996,53.1187,36.7191,90.1577,179.995,167.676
13-16,Tuesday,20/08/2019,M,5,female,Bla.Gre,4,2,HA_T4,Treatment,a7608,,Social,Novel,Predator,Aggression,1157.32,6.42969,18.6306,41918.7,0,24.0794,44.3989,11.5197,9.83975,35.5991,12.4797,21.5995,20.4795,76.8781,31.7592,71.3582,179.995,171.676
13-16,Tuesday,20/08/2019,M,5,male,Gre.Gre,5,2,HA_T4,Treatment,a6869,,Social,Novel,Predator,Aggression,576.709,3.20402,22.5408,50716.7,23.9994,39.039,2.39994,12.3197,12.1597,45.1989,8.87978,35.5191,24.4794,47.2788,33.1992,99.5175,179.995,77.1181
13-16,Tuesday,20/08/2019,M,5,male,Ora.Bro,6,2,HA_C1,Control,a7152,,Social,Novel,Predator,Aggression,2222.05,12.3451,23.3513,52540.5,0,14.7196,10.8797,17.4396,13.8397,61.1185,15.9196,16.5596,29.5193,36.1591,45.7589,98.0775,179.995,176.236
13-16,Tuesday,20/08/2019,M,5,male,Ora.Bla,7,2,HA_C1,Control,a7403,,Social,Novel,Predator,Aggression,1871.95,10.4,16.9498,38137,0,37.5991,27.6793,14.6396,16.7196,33.0392,21.5995,10.2397,18.4795,79.518,43.7589,56.7186,179.995,177.276
13-16,Tuesday,20/08/2019,M,5,female,_.Pur,8,2,HA_T1,Treatment,a6825,,Social,Novel,Predator,Aggression,1288.96,7.16107,24.1729,54389.1,0.079998,10.7197,10.3997,20.7195,19.2795,37.9191,15.5996,34.3991,30.9592,31.0392,54.2386,94.7176,179.995,169.836
13-16,Tuesday,20/08/2019,M,5,female,Pin.Pin,9,2,HA_T1,Treatment,a7550,,Social,Novel,Predator,Aggression,1066.58,5.92562,29.6946,66812.8,0.159996,4.31989,9.11977,7.43981,5.43986,29.6793,5.67986,106.397,11.9197,17.1996,17.4396,145.356,179.995,163.036
13-16,Tuesday,20/08/2019,M,5,male,Pin.Bro,10,2,HA_T1,Treatment,a7191,,Social,Novel,Predator,Aggression,1713.64,9.52049,23.7163,53361.7,0,0,0,35.9191,25.9194,54.9586,13.6797,3.03992,46.4788,6.15985,83.6779,90.1577,179.995,179.436
13-16,Wednesday,21/08/2019,M,5,female,_._,1,2,HA_C2,Control,a7658,,Social,Novel,Predator,Aggression,1980.07,11.0007,19.8414,44643.1,0,13.2797,4.39989,33.9992,34.1591,29.9193,29.7593,2.87993,31.5992,34.6391,92.5577,52.7987,179.995,178.476
13-16,Wednesday,21/08/2019,M,5,male,Ora.Pin,2,2,HA_C2,Control,a7408,,Social,Novel,Predator,Aggression,1417.74,7.87655,17.7543,39947.2,0.159996,19.5995,41.919,14.5596,17.8396,27.5993,22.1594,20.7195,15.5996,76.3981,44.2389,59.3585,179.995,171.756
13-16,Wednesday,21/08/2019,M,5,male,Bla.Bro,3,2,HA_T2,Treatment,a7142,,Social,Novel,Predator,Aggression,2037.88,11.3218,17.0577,38379.8,2.87993,32.5592,20.7995,29.7593,23.9194,16.6396,28.8793,1.75996,25.6794,72.3982,72.4782,35.1191,179.995,167.676
13-16,Wednesday,21/08/2019,M,5,male,Bro.Blu,4,2,HA_T2,Treatment,a7251,,Social,Novel,Predator,Aggression,1579.66,8.7761,19.1728,43138.9,0,24.4794,4.79988,23.9194,26.3193,30.3192,37.2791,6.71983,26.1593,52.7187,71.5182,55.7586,179.995,179.036
13-16,Wednesday,21/08/2019,M,5,female,Whi._,5,2,HA_T2,Treatment,a8050,,Social,Novel,Predator,Aggression,1597.64,8.876,15.3995,34648.8,0,50.3187,22.2394,12.2397,16.1596,21.5195,33.1992,13.1997,11.1197,95.8376,41.759,42.3989,179.995,178.636
13-16,Wednesday,21/08/2019,M,5,female,Whi.Pin,6,2,HA_C3,Control,a7232,,Social,Novel,Predator,Aggression,808.506,4.49181,26.0557,58625.3,54.7186,1.83995,27.6793,6.87983,4.39989,59.0385,4.55989,29.9992,45.5989,32.3192,16.3996,131.277,179.995,117.277
13-16,Wednesday,21/08/2019,M,5,female,Red.Pur,7,2,HA_C3,Control,a7093,,Social,Novel,Predator,Aggression,1715.48,9.53066,25.5134,57405.1,0.079998,13.4397,6.79983,14.7196,12.3197,54.6386,14.2396,43.5189,20.3195,28.7993,37.5991,113.597,179.995,176.556
13-16,Wednesday,21/08/2019,M,5,male,Pin.Pur,8,2,HA_T3,Treatment,a6842,,Social,Novel,Predator,Aggression,558.697,3.10395,31.5607,71011.6,124.077,3.59991,1.51996,5.75986,5.19987,60.8785,4.0799,88.7978,10.1597,7.67981,15.3596,156.956,179.995,49.1188
13-16,Wednesday,21/08/2019,M,5,male,_.Whi,9,2,HA_T3,Treatment,a8070,,Social,Novel,Predator,Aggression,36.271,0.201511,27.9395,62863.8,172.316,0.39999,0.159996,0.239994,0.159996,0.639984,0.239994,0,178.156,0.719982,0.559986,178.716,179.995,1.99995
13-16,Wednesday,21/08/2019,M,5,male,Yel.Pin,10,2,HA_T3,Treatment,a6996,,Social,Novel,Predator,Aggression,702.759,3.90431,24.9477,56132.2,91.5977,5.43986,5.83985,14.9596,7.27982,20.3995,6.31984,2.23994,117.517,14.4796,53.3587,112.157,179.995,74.7181
20-23,Tuesday,20/08/2019,M,5,female,Whi.Pur,1,2,HA_C4,Control,a7259,,Social,Novel,Predator,Aggression,1550.9,8.61634,16.8773,37973.9,0.639984,38.239,43.8389,14.6396,13.6797,26.6393,17.9196,8.71978,16.3196,94.7976,38.239,46.9588,179.995,157.676
20-23,Tuesday,20/08/2019,M,5,male,Yel.Pin,2,2,HA_C4,Control,a8066,,Social,Novel,Predator,Aggression,1563.88,8.68842,23.898,53770.5,17.8396,15.3596,15.1196,12.9597,14.5596,41.599,13.2797,49.1188,17.9995,38.319,38.879,102.797,179.995,154.396
20-23,Tuesday,20/08/2019,M,5,male,Bro.Yel,3,2,HA_T4,Treatment,a7728,,Social,Novel,Predator,Aggression,1409.87,7.83283,21.2937,47910.7,0,16.7996,31.5992,13.9996,11.4397,41.279,14.8796,30.8792,19.1195,57.9985,35.4391,86.5578,179.995,167.436
20-23,Tuesday,20/08/2019,M,5,female,Bla.Gre,4,2,HA_T4,Treatment,a7608,,Social,Novel,Predator,Aggression,1090.99,6.06121,20.8138,46831,0.079998,15.0396,35.1991,15.6796,15.5996,31.9192,13.5997,31.8392,21.1195,58.2385,43.4389,78.318,179.995,164.476
20-23,Tuesday,20/08/2019,M,5,male,Gre.Gre,5,2,HA_T4,Treatment,a6869,,Social,Novel,Predator,Aggression,247.744,1.37639,29.4203,66195.6,64.4784,3.51991,0.719982,1.91995,1.67996,125.517,2.07995,7.19982,37.3591,5.59986,5.11987,169.276,179.995,20.3995
20-23,Tuesday,20/08/2019,M,5,male,Ora.Bro,6,2,HA_C1,Control,a7152,,Social,Novel,Predator,Aggression,2022.32,11.2354,23.0158,51785.5,0,17.8396,21.5195,14.7996,9.27977,63.5184,10.3997,21.3595,21.2795,46.3988,33.9192,99.6775,179.995,168.236
20-23,Tuesday,20/08/2019,M,5,male,Ora.Bla,7,2,HA_C1,Control,a7403,,Social,Novel,Predator,Aggression,1725.64,9.58713,18.7551,42199,0,18.3195,42.4789,13.1197,12.5597,37.9191,15.3596,19.3595,20.8795,71.3582,37.2791,71.3582,179.995,170.636
20-23,Tuesday,20/08/2019,M,5,female,_.Pur,8,2,HA_T1,Treatment,a6825,,Social,Novel,Predator,Aggression,1343.46,7.46385,18.6048,41860.7,0,22.3994,27.3593,20.0795,19.8395,34.8791,19.3595,11.0397,25.0394,62.6384,54.2386,63.1184,179.995,176.956
20-23,Tuesday,20/08/2019,M,5,female,Pin.Pin,9,2,HA_T1,Treatment,a7550,,Social,Novel,Predator,Aggression,1133.36,6.29661,11.8242,26604.5,0,23.2794,95.5976,8.87978,7.9998,14.3996,12.1597,8.55979,9.11977,127.357,23.7594,28.8793,179.995,169.996
20-23,Tuesday,20/08/2019,M,5,male,Pin.Bro,10,2,HA_T1,Treatment,a7191,,Social,Novel,Predator,Aggression,1603.51,8.90862,19.8955,44764.8,0,14.9596,0.639984,32.6392,27.2793,36.4791,30.5592,0.159996,37.2791,36.1591,82.3979,61.4385,179.995,179.036
20-23,Wednesday,21/08/2019,M,5,female,_._,1,2,HA_C2,Control,a7658,,Social,Novel,Predator,Aggression,1632.12,9.06755,12.2605,27586,0,50.3987,37.4391,10.7997,20.7995,17.9196,29.6793,0.639984,12.3197,107.277,45.7589,26.9593,179.995,175.996
20-23,Wednesday,21/08/2019,M,5,male,Ora.Pin,2,2,HA_C2,Control,a7408,,Social,Novel,Predator,Aggression,1299.57,7.22003,18.4301,41467.7,0,31.9992,37.0391,12.4797,12.3197,27.1993,16.1596,29.1993,13.5997,79.918,34.2391,65.8384,179.995,174.556
20-23,Wednesday,21/08/2019,M,5,male,Bla.Bro,3,2,HA_T2,Treatment,a7142,,Social,Novel,Predator,Aggression,226.357,1.25757,8.44252,18995.7,160.636,86.8778,83.6779,1.03997,2.23994,2.23994,2.79993,0,1.11997,172.396,4.63988,2.95993,179.995,16.4796
20-23,Wednesday,21/08/2019,M,5,male,Bro.Blu,4,2,HA_T2,Treatment,a7251,,Social,Novel,Predator,Aggression,1263.51,7.01967,17.3071,38941,35.1991,32.0792,6.31984,39.919,28.2393,6.87983,31.3592,0,35.1991,60.0785,97.8376,22.0794,179.995,131.757
20-23,Wednesday,21/08/2019,M,5,female,Whi._,5,2,HA_T2,Treatment,a8050,,Social,Novel,Predator,Aggression,1794.11,9.96752,16.2828,36636.3,0,32.0792,32.0792,16.7196,18.4795,27.2793,27.0393,8.63978,17.6796,82.7179,48.8788,48.3988,179.995,177.356
20-23,Wednesday,21/08/2019,M,5,female,Whi.Pin,6,2,HA_C3,Control,a7232,,Social,Novel,Predator,Aggression,7.23211,0.0401794,28.5517,64241.3,177.676,0,0,0,0,0,0,0,179.995,0,0,179.995,179.995,0
20-23,Wednesday,21/08/2019,M,5,female,Red.Pur,7,2,HA_C3,Control,a7093,,Social,Novel,Predator,Aggression,1758.23,9.7682,18.1237,40778.3,0,26.2393,39.039,12.0797,14.2396,36.3191,19.2795,16.2396,16.5596,77.998,37.1191,64.8784,179.995,176.956
20-23,Wednesday,21/08/2019,M,5,male,Pin.Pur,8,2,HA_T3,Treatment,a6842,,Social,Novel,Predator,Aggression,647.007,3.59457,26.4773,59573.9,95.1176,5.27987,3.8399,6.39984,6.23984,94.7976,30.7192,19.9995,12.7197,12.3197,43.5989,124.077,179.995,64.7184
20-23,Wednesday,21/08/2019,M,5,male,_.Whi,9,2,HA_T3,Treatment,a8070,,Social,Novel,Predator,Aggression,402.998,2.23894,15.6147,35133,124.797,15.7596,89.3578,2.07995,1.27997,62.4784,3.27992,1.99995,3.75991,107.757,4.79988,67.4383,179.995,46.2388
20-23,Wednesday,21/08/2019,M,5,male,Yel.Pin,10,2,HA_T3,Treatment,a6996,,Social,Novel,Predator,Aggression,896.842,4.98258,11.2099,25222.2,35.8391,17.3596,105.837,29.8393,7.9198,5.83985,7.27982,0.959976,4.95988,127.677,42.6389,9.67976,179.995,117.837
27-30,Tuesday,20/08/2019,M,5,female,Whi.Pur,1,2,HA_C4,Control,a7259,,Social,Novel,Predator,Aggression,1116.72,6.20416,12.1574,27354.1,0.559986,23.5994,106.957,5.35987,5.35987,18.7995,7.75981,5.91985,6.23984,135.517,15.3596,29.1193,179.995,129.357
27-30,Tuesday,20/08/2019,M,5,male,Yel.Pin,2,2,HA_C4,Control,a8066,,Social,Novel,Predator,Aggression,1207.86,6.71048,6.78363,15263.2,0,20.4795,130.797,2.95993,6.15985,3.9199,9.35977,2.31994,3.9999,157.996,13.2797,8.71978,179.995,169.836
27-30,Tuesday,20/08/2019,M,5,male,Bro.Yel,3,2,HA_T4,Treatment,a7728,,Social,Novel,Predator,Aggression,1499.4,8.33023,11.4871,25846,0.079998,28.3193,83.0379,13.0397,11.7597,12.9597,13.9197,1.43996,15.5196,121.037,33.9192,25.0394,179.995,163.356
27-30,Tuesday,20/08/2019,M,5,female,Bla.Gre,4,2,HA_T4,Treatment,a7608,,Social,Novel,Predator,Aggression,1178.19,6.54565,12.979,29202.7,0,38.959,59.9985,10.8797,10.3197,18.6395,17.6796,9.59976,13.9197,112.557,29.5193,37.9191,179.995,167.596
27-30,Tuesday,20/08/2019,M,5,male,Gre.Gre,5,2,HA_T4,Treatment,a6869,,Social,Novel,Predator,Aggression,154.982,0.861035,13.182,29659.6,102.877,59.9985,0.39999,1.43996,109.117,0,8.39979,0,0.639984,67.9183,111.597,0.479988,179.995,11.6797
27-30,Tuesday,20/08/2019,M,5,male,Ora.Bro,6,2,HA_C1,Control,a7152,,Social,Novel,Predator,Aggression,1635.26,9.08498,17.0632,38392.2,0,9.35977,81.998,0.639984,1.51996,65.4384,2.55994,12.0797,6.39984,93.5177,3.59991,82.8779,179.995,172.316
27-30,Tuesday,20/08/2019,M,5,male,Ora.Bla,7,2,HA_C1,Control,a7403,,Social,Novel,Predator,Aggression,810.149,4.50094,4.15515,9349.08,0.39999,6.87983,167.676,0.639984,1.11997,0,3.67991,0,0,176.716,3.27992,0,179.995,141.276
27-30,Tuesday,20/08/2019,M,5,female,_.Pur,8,2,HA_T1,Treatment,a6825,,Social,Novel,Predator,Aggression,1221.82,6.78809,10.3718,23336.6,12.5597,27.9993,79.118,10.6397,11.0397,8.23979,32.1592,3.67991,7.11982,118.957,44.5589,16.4796,179.995,163.356
27-30,Tuesday,20/08/2019,M,5,female,Pin.Pin,9,2,HA_T1,Treatment,a7550,,Social,Novel,Predator,Aggression,1420.14,7.88986,9.21767,20739.8,0,20.7195,113.357,6.63983,8.79978,10.4797,10.5597,0.879978,8.55979,141.436,21.3595,17.1996,179.995,173.996
27-30,Tuesday,20/08/2019,M,5,male,Pin.Bro,10,2,HA_T1,Treatment,a7191,,Social,Novel,Predator,Aggression,1845.21,10.2514,15.1598,34109.5,0.079998,38.399,31.3592,18.2395,18.5595,27.1193,24.8794,1.11997,20.3195,86.9578,50.8787,42.1589,179.995,176.876
27-30,Wednesday,21/08/2019,M,5,female,_._,1,2,HA_C2,Control,a7658,,Social,Novel,Predator,Aggression,1114.53,6.192,5.51676,12412.7,0.159996,13.5197,147.116,3.03992,3.51991,3.03992,5.83985,0.719982,3.19992,164.396,9.35977,6.23984,179.995,159.516
27-30,Wednesday,21/08/2019,M,5,male,Ora.Pin,2,2,HA_C2,Control,a7408,,Social,Novel,Predator,Aggression,1192.21,6.62357,5.42796,12212.9,0,23.0394,144.956,1.03997,1.51996,0.959976,7.59981,0,0.879978,173.276,5.11987,1.59996,179.995,168.716
27-30,Wednesday,21/08/2019,M,5,male,Bla.Bro,3,2,HA_T2,Treatment,a7142,,Social,Novel,Predator,Aggression,360.927,2.0052,10.0759,22670.8,121.357,60.3985,44.0789,1.19997,1.99995,0,72.1582,0,0.159996,175.276,4.63988,0.079998,179.995,42.4789
27-30,Wednesday,21/08/2019,M,5,male,Bro.Blu,4,2,HA_T2,Treatment,a7251,,Social,Novel,Predator,Aggression,1140.44,6.33593,8.86192,19939.3,11.5997,39.759,80.238,8.47979,17.1196,0.559986,29.8393,0,3.9999,137.597,39.359,3.03992,179.995,158.716
27-30,Wednesday,21/08/2019,M,5,female,Whi._,5,2,HA_T2,Treatment,a8050,,Social,Novel,Predator,Aggression,1051.76,5.84327,6.87505,15468.9,15.4396,11.6797,148.876,3.35992,3.03992,4.79988,3.51991,0.39999,4.31989,162.876,8.71978,8.39979,179.995,131.037
27-30,Wednesday,21/08/2019,M,5,female,Whi.Pin,6,2,HA_C3,Control,a7232,,Social,Novel,Predator,Aggression,735.86,4.08821,14.0673,31651.4,48.3188,10.3197,98.3175,3.67991,3.03992,19.6795,3.51991,1.75996,39.679,110.957,8.95978,60.0785,179.995,113.517
27-30,Wednesday,21/08/2019,M,5,female,Red.Pur,7,2,HA_C3,Control,a7093,,Social,Novel,Predator,Aggression,769.513,4.28279,5.39199,12115.8,0.559986,5.27987,164.716,0.719982,0.639984,5.43986,1.67996,0.559986,0.959976,171.356,2.07995,6.55984,179.995,132.317
27-30,Wednesday,21/08/2019,M,5,male,Pin.Pur,8,2,HA_T3,Treatment,a6842,,Social,Novel,Predator,Aggression,247.849,1.37697,7.65555,17225,107.517,60.3985,115.997,0.319992,0.639984,0,2.63993,0,0,178.076,1.91995,0,179.995,34.7991
27-30,Wednesday,21/08/2019,M,5,male,_.Whi,9,2,HA_T3,Treatment,a8070,,Social,Novel,Predator,Aggression,1137.14,6.3176,7.64206,17194.6,12.4797,29.4393,130.317,1.19997,0.959976,12.6397,4.0799,0,1.35997,163.196,3.19992,13.5997,179.995,143.596
27-30,Wednesday,21/08/2019,M,5,male,Yel.Pin,10,2,HA_T3,Treatment,a6996,,Social,Novel,Predator,Aggression,218.986,1.21662,24.4475,55006.9,138.477,6.95983,28.9593,2.23994,0.959976,118.477,0.79998,0,21.5995,36.4791,3.8399,139.677,179.995,29.8393
6-Sep,Tuesday,20/08/2019,N,6,male,_.Yel,1,2,HA_C4,Control,a6807,,Novel,Predator,Aggression,Social,1929.71,10.7209,24.378,54850.4,0,10.9597,0,27.8393,17.8396,61.7585,11.4397,16.0796,34.0791,18.1595,59.9185,101.917,179.995,177.756
6-Sep,Tuesday,20/08/2019,N,6,male,Whi.Ora,2,2,HA_C4,Control,a7184,,Novel,Predator,Aggression,Social,765.225,4.25136,8.68349,19537.9,71.9182,65.8384,84.8779,4.63988,4.55989,4.71988,10.1597,1.51996,3.67991,159.356,11.5997,9.03977,179.995,87.6778
6-Sep,Tuesday,20/08/2019,N,6,female,Bro.Ora,3,2,HA_T4,Treatment,a7439,,Novel,Predator,Aggression,Social,999.667,5.55385,18.2302,41017.9,21.2795,11.5997,73.9981,3.51991,3.8399,7.8398,7.35982,66.8783,4.95988,90.0777,11.4397,78.478,179.995,135.437
6-Sep,Tuesday,20/08/2019,N,6,female,Yel.Blu,4,2,HA_T4,Treatment,a7214,,Novel,Predator,Aggression,Social,220.689,1.22608,7.68818,17298.4,137.917,17.5996,161.116,0,0,0,1.27997,0,0,179.995,0,0,179.995,34.9591
